group,trialNum,position,row,col,dist to center,quadrant,sprite image difference,reaction time,reaction time (no),correct position mentioned,late,manish continuous,psnr,psnr_bin,ssim,ssim_bin,psnr dog to alpha,psnr alpha to cat,ssim dog to alpha,,ssim alpha to cat,,manish dog to alpha,,manish alpha to cat,alpha_to_cat_similarity_group
25,94,"7,14",7,14,5.590169944,Bottom Right,h,0.89,0.89,correct,FALSE,0.730382,10.20810724,high,0.368456249,low,10.20322957,18.98257046,0.520062077,medium,0.858920336,high,0.657745,medium,0.844669,high
25,95,"6,13",6,13,4.5,Bottom Right,l,0.84,0.84,correct,FALSE,0.149463,8.894658798,medium,0.198630146,low,10.14233311,14.99006896,0.434059046,medium,0.656537547,medium,0.607367,medium,0.435968,low
25,96,"5,13",5,13,4.609772229,Top Right,h,0.71,0.71,correct,FALSE,0.736745,11.33257586,high,0.183858439,low,12.73454577,13.35596674,0.467911418,medium,0.584303587,medium,0.405053,low,0.448635,low
25,97,"4,10",4,10,2.5,Top Right,m,1.04,1.04,correct,FALSE,0.500548,9.500195729,medium,0.379485994,low,11.42713543,15.01084666,0.587086094,medium,0.82090987,high,0.378461,low,0.409957,low
25,98,"9,3",9,3,6.264982043,Bottom Left,m,1.67,1.67,correct,FALSE,0.500359,10.42570256,high,0.309994248,low,13.28985571,14.62567209,0.607134066,medium,0.71786737,high,0.629409,medium,0.703189,high
25,99,"3,5",3,5,4.609772229,Top Left,h,0.8,0.8,correct,FALSE,0.757983,10.13658799,high,0.1985744,low,11.71430297,13.95804308,0.426211827,medium,0.650370153,medium,0.287501,low,0.371619,low
25,100,"9,4",9,4,5.408326913,Bottom Left,m,1.74,1.74,correct,FALSE,0.500631,9.10596,medium,0.292824624,low,11.29495284,13.62086718,0.518292385,medium,0.712222694,high,0.279565,low,0.346036,low
26,1,"7,14",7,14,5.590169944,Bottom Right,h,did not see,did not see,incorrect,FALSE,0.730382,10.20810724,high,0.368456249,low,10.20322957,18.98257046,0.520062077,medium,0.858920336,high,0.657745,medium,0.844669,high
26,2,"1,13",1,13,6.726812024,Top Right,m,did not see,did not see,incorrect,FALSE,0.49857,9.424437687,medium,0.102606722,low,10.59092374,17.55094477,0.402535668,medium,0.718065483,high,0.477183,low,0.378888,low
26,3,"4,5",4,5,4.031128874,Top Left,l,did not see,did not see,incorrect,FALSE,0.136479,8.881531158,medium,0.267210825,low,12.51184051,13.03479379,0.572692737,medium,0.696187913,medium,0.289533,low,0.554078,medium
26,4,"1,4",1,4,6.726812024,Top Left,h,did not see,did not see,incorrect,FALSE,0.775971,9.826318,medium,0.18007873,low,12.10056338,13.42246571,0.422549622,medium,0.648673698,medium,0.358936,low,0.397134,low
26,5,"2,9",2,9,4.031128874,Top Right,l,1.49,1.49,correct,FALSE,0.141383,5.259092283,low,0.191067006,low,7.472157105,15.11903036,0.407429085,medium,0.794420219,high,0.422637,low,0.339625,low
26,6,"1,11",1,11,5.590169944,Top Right,l,did not see,did not see,incorrect,FALSE,0.14591,10.34087244,high,0.174811309,low,12.78446874,16.312975,0.512083092,medium,0.738746642,high,0.319124,low,0.228091,low
26,7,"2,10",2,10,4.272001873,Top Right,h,2.52,2.52,correct,FALSE,0.742032,10.62671603,high,0.172589076,low,12.72105262,13.472514,0.479026913,medium,0.597659753,medium,0.409177,low,0.337879,low
26,8,"7,16",7,16,7.566372975,Bottom Right,m,1.63,1.63,correct,FALSE,0.500357,8.320421817,low,0.28431279,low,12.83948864,11.43907949,0.658612976,medium,0.498369677,medium,0.369187,low,0.296237,low
26,9,"3,6",3,6,3.905124838,Top Left,m,1.51,1.51,correct,FALSE,0.503727,7.764464,low,0.226812087,low,8.927291831,16.85548215,0.434222,medium,0.769897502,high,0.430121,low,0.489793,low
26,10,"6,10",6,10,1.5,Bottom Right,l,1.18,1.18,correct,FALSE,0.146857,11.94292328,high,0.210823548,low,11.88992384,18.3679121,0.506691517,medium,0.761694893,high,0.266352,low,0.499291,low
26,11,"8,5",8,5,4.031128874,Bottom Left,m,1.17,1.17,correct,FALSE,0.49912,6.812006337,low,0.310318732,low,9.163600247,15.69251421,0.535395161,medium,0.817047539,high,0.535063,medium,0.876311,high
26,12,"1,7",1,7,5.220153254,Top Left,m,0.94,0.94,correct,FALSE,0.503747,8.876649727,medium,0.210924652,low,9.93742363,17.05925232,0.451266934,medium,0.779103668,high,0.481094,low,0.822615,high
26,13,"7,10",7,10,1.802775638,Bottom Right,m,did not see,did not see,incorrect,FALSE,0.504616,8.846064443,medium,0.264185511,low,10.39642952,15.29320027,0.498121412,medium,0.767084075,high,0.482822,low,0.627348,medium
26,14,"8,4",8,4,4.924428901,Bottom Left,l,1.03,1.03,correct,FALSE,0.137801,10.82672146,high,0.271906525,low,12.32915256,18.23452335,0.555508433,medium,0.801467617,high,0.28184,low,0.487307,low
26,15,"8,12",8,12,4.031128874,Bottom Right,l,0.94,0.94,correct,FALSE,0.14951,6.7113568,low,0.276203655,low,11.74177958,12.67166615,0.636724214,medium,0.630259853,medium,0.209357,low,0.607968,medium
26,16,"5,7",5,7,1.802775638,Top Left,h,0.85,0.85,correct,FALSE,0.747937,9.302374,medium,0.146219451,low,10.57046,14.78080315,0.399254733,low,0.647512864,medium,0.69043,medium,0.785063,high
26,17,"2,12",2,12,5.315072906,Top Right,l,did not see,did not see,incorrect,FALSE,0.147122,4.198022944,low,0.139917736,low,11.81424932,8.671105795,0.651215233,medium,0.324339742,low,0.463928,low,0.210546,low
26,18,"3,13",3,13,5.408326913,Top Right,l,did not see,did not see,incorrect,FALSE,0.148752,7.830256908,low,0.087852,low,11.31387763,14.11025248,0.462885969,medium,0.559545804,medium,0.344234,low,0.327035,low
26,19,"8,5",8,5,4.031128874,Bottom Left,m,0.95,0.95,correct,FALSE,0.49912,6.812006337,low,0.310318732,low,9.163600247,15.69251421,0.535395161,medium,0.817047539,high,0.535063,medium,0.876311,high
26,20,"7,13",7,13,4.609772229,Bottom Right,m,0.98,0.98,correct,FALSE,0.500695,8.19808684,low,0.391253477,low,10.44949291,15.81823347,0.604299494,medium,0.829366988,high,0.453987,low,0.412429,low
26,21,"10,4",10,4,6.020797289,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.766454,9.475999,medium,0.297819217,low,13.01867065,13.95055075,0.536236678,medium,0.749323814,high,0.468754,low,0.527345,medium
26,22,"5,1",5,1,7.566372975,Top Left,m,0.6,0.6,correct,FALSE,0.504358,8.963868659,medium,0.257528758,low,11.74972293,14.17658446,0.518899952,medium,0.760644914,high,0.296504,low,0.331203,low
26,23,"8,10",8,10,2.5,Bottom Right,h,did not see,did not see,incorrect,FALSE,0.741974,10.06407798,high,0.471237997,medium,12.8613049,13.91766946,0.659242311,medium,0.718854645,high,0.764273,high,0.849275,high
26,24,"9,10",9,10,3.354101966,Bottom Right,l,did not see,did not see,incorrect,FALSE,0.146642,4.842865959,low,0.178752532,low,10.02491233,10.40007359,0.543976362,medium,0.577367835,medium,0.272733,low,0.263515,low
26,25,"2,11",2,11,4.716990566,Top Right,m,0.56,0.56,correct,FALSE,0.507319,8.711511,medium,0.265492587,low,11.94884922,13.84177221,0.56425953,medium,0.697536209,medium,0.315344,low,0.50332,medium
26,26,"4,2",4,2,6.800735254,Top Left,l,did not see,did not see,incorrect,FALSE,0.132594,8.384166337,low,0.187199346,low,10.43115729,14.61057,0.474703557,medium,0.638381719,medium,0.659985,medium,0.502528,medium
26,27,"5,13",5,13,4.609772229,Top Right,h,0.86,0.86,correct,FALSE,0.736745,11.33257586,high,0.183858439,low,12.73454577,13.35596674,0.467911418,medium,0.584303587,medium,0.405053,low,0.448635,low
26,28,"1,6",1,6,5.590169944,Top Left,h,0.63,0.63,correct,FALSE,0.754725,8.856830277,medium,0.309107906,low,10.27276575,14.64687878,0.52115134,medium,0.721206637,high,0.33695,low,0.405107,low
26,29,"7,9",7,9,1.118033989,Bottom Right,h,early,early,incorrect,FALSE,0.741072,10.47874979,high,0.105368632,low,13.97430586,14.12906901,0.400642002,medium,0.675553024,medium,0.215563,low,0.248952,low
26,30,"3,9",3,9,3.041381265,Top Right,m,did not see,did not see,incorrect,FALSE,0.504792,10.31849384,high,0.271206972,low,13.96853889,12.48458473,0.58159587,medium,0.615691469,medium,0.32786,low,0.308924,low
26,31,"7,6",7,6,2.692582404,Bottom Left,h,early,early,incorrect,FALSE,0.756419,11.65619691,high,0.275797555,low,14.48470332,13.39998735,0.527994,medium,0.712493068,high,0.280259,low,0.343404,low
26,32,"5,4",5,4,4.609772229,Top Left,l,0.6,0.6,correct,FALSE,0.136391,8.757408692,medium,0.090708,low,16.68725905,10.80687347,0.520577217,medium,0.421863859,medium,0.539504,medium,0.356104,low
26,33,"7,5",7,5,3.640054945,Bottom Left,l,0.74,0.74,correct,FALSE,0.136619,8.412961428,low,0.28125962,low,16.88384777,10.6486613,0.744452681,high,0.485269067,medium,0.423673,low,0.42576,low
26,34,"10,11",10,11,4.716990566,Bottom Right,l,0.6,0.6,correct,FALSE,0.151233,10.4232526,high,0.15361466,low,10.79656751,16.32892687,0.415566775,medium,0.720374659,high,0.277529,low,0.680981,medium
26,35,"11,7",11,7,5.220153254,Bottom Left,h,0.71,0.71,correct,FALSE,0.747791,11.71577541,high,0.618379163,medium,12.40029397,17.66404566,0.755906877,high,0.896580792,high,0.750809,high,0.883692,high
26,36,"4,3",4,3,5.852349955,Top Left,h,0.57,0.57,correct,FALSE,0.772261,9.899753,medium,0.08748,low,11.70435798,13.81879873,0.328804827,low,0.628036947,medium,0.232922,low,0.327436,low
26,37,"3,12",3,12,4.609772229,Top Right,m,1.65,1.65,correct,FALSE,0.503271,11.01952866,high,0.486262059,medium,12.98841629,16.65209115,0.682977,medium,0.854956468,high,0.324602,low,0.423311,low
26,38,"2,7",2,7,4.272001873,Top Left,h,0.74,0.74,correct,FALSE,0.750853,10.83670903,high,0.346841904,low,13.92310566,13.91547688,0.600680487,medium,0.745452,high,0.392602,low,0.384493,low
26,39,"3,14",3,14,6.264982043,Top Right,m,0.63,0.63,correct,FALSE,0.499892,8.937116676,medium,0.307539235,low,11.82424497,12.43097484,0.52331,medium,0.615030286,medium,0.6662,medium,0.656165,medium
26,40,"6,1",6,1,7.5,Bottom Left,h,6.14 late,6.14,correct,TRUE,0.783743,8.069105067,low,0.315587139,low,14.13795403,11.04942283,0.698799689,medium,0.520001095,medium,0.464173,low,0.492382,low
26,41,"3,7",3,7,3.354101966,Top Left,l,5.64,5.64,correct,FALSE,0.138609,7.915379776,low,0.135603743,low,15.00597891,11.34854427,0.536714869,medium,0.567697923,medium,0.350456,low,0.343107,low
26,42,"2,8",2,8,4.031128874,Top Left,m,0.65,0.65,correct,FALSE,0.496145,7.437528461,low,0.246270248,low,10.94292144,11.86846537,0.530839105,medium,0.515177493,medium,0.622473,medium,0.76804,high
26,43,"5,13",5,13,4.609772229,Top Right,h,0.51,0.51,correct,FALSE,0.736745,11.33257586,high,0.183858439,low,12.73454577,13.35596674,0.467911418,medium,0.584303587,medium,0.405053,low,0.448635,low
26,44,"8,12",8,12,4.031128874,Bottom Right,l,0.51,0.51,correct,FALSE,0.14951,6.7113568,low,0.276203655,low,11.74177958,12.67166615,0.636724214,medium,0.630259853,medium,0.209357,low,0.607968,medium
26,45,"1,10",1,10,5.220153254,Top Right,m,0.6,0.6,correct,FALSE,0.499959,10.32626235,high,0.286714527,low,11.19447818,14.2366771,0.497438751,medium,0.649467159,medium,0.563235,medium,0.678726,medium
26,46,"4,9",4,9,2.061552813,Top Right,h,0.72,0.72,correct,FALSE,0.74565,9.568562195,medium,0.394468384,low,13.91901641,13.32669257,0.663254697,medium,0.759413784,high,0.406466,low,0.418488,low
26,47,"11,10",11,10,5.220153254,Bottom Right,h,0.99,0.99,correct,FALSE,0.7424,7.486701604,low,0.319743383,low,11.55579275,12.08806228,0.593751088,medium,0.661036,medium,0.472472,low,0.497795,low
26,48,"4,4",4,4,4.924428901,Top Left,h,0.65,0.65,correct,FALSE,0.771979,7.208511187,low,0.285060423,low,9.166194,16.83160892,0.500389391,medium,0.766199896,high,0.752833,high,0.835335,high
26,49,"1,9",1,9,5.024937811,Top Right,h,3.94,3.94,correct,FALSE,0.746658,4.614111186,low,0.149265881,low,10.49183059,9.696995934,0.512781742,medium,0.479681,medium,0.207347,low,0.183588,low
26,50,"8,12",8,12,4.031128874,Bottom Right,l,0.86,0.86,correct,FALSE,0.14951,6.7113568,low,0.276203655,low,11.74177958,12.67166615,0.636724214,medium,0.630259853,medium,0.209357,low,0.607968,medium
26,51,"7,10",7,10,1.802775638,Bottom Right,m,0.77,0.77,correct,FALSE,0.504616,8.846064443,medium,0.264185511,low,10.39642952,15.29320027,0.498121412,medium,0.767084075,high,0.482822,low,0.627348,medium
26,52,"6,11",6,11,2.5,Bottom Right,h,0.99,0.99,correct,FALSE,0.739862,10.99470967,high,0.385230702,low,14.87441399,13.37617557,0.635635585,medium,0.69913905,medium,0.441565,low,0.4804,low
26,53,"5,4",5,4,4.609772229,Top Left,l,0.58,0.58,correct,FALSE,0.136391,8.757408692,medium,0.090708,low,16.68725905,10.80687347,0.520577217,medium,0.421863859,medium,0.539504,medium,0.356104,low
26,54,"8,15",8,15,6.800735254,Bottom Right,h,0.6,0.6,correct,FALSE,0.734422,8.71238593,medium,0.197689989,low,9.394358316,14.47228739,0.326145567,low,0.696217668,medium,0.591615,medium,0.755431,high
26,55,"11,7",11,7,5.220153254,Bottom Left,h,0.6,0.6,correct,FALSE,0.747791,11.71577541,high,0.618379163,medium,12.40029397,17.66404566,0.755906877,high,0.896580792,high,0.750809,high,0.883692,high
26,56,"1,14",1,14,7.433034374,Top Right,h,did not see,did not see,incorrect,FALSE,0.736799,10.48444,high,0.269980479,low,12.62634897,13.54333989,0.496518415,medium,0.670272006,medium,0.656448,medium,0.815978,high
26,57,"6,8",6,8,0.5,Bottom Left,h,0.66,0.66,correct,FALSE,0.747406,10.84347815,high,0.469390509,medium,13.00536534,17.24292791,0.673454494,medium,0.82402513,high,0.777596,high,0.801109,high
26,58,"4,6",4,6,3.201562119,Top Left,h,0.82,0.82,correct,FALSE,0.754106,9.296781572,medium,0.211521854,low,12.15512509,12.68434359,0.516418304,medium,0.57710279,medium,0.415739,low,0.422205,low
26,59,"6,11",6,11,2.5,Bottom Right,h,0.69,0.69,correct,FALSE,0.739862,10.99470967,high,0.385230702,low,14.87441399,13.37617557,0.635635585,medium,0.69913905,medium,0.441565,low,0.4804,low
26,60,"6,7",6,7,1.5,Bottom Left,l,did not see,did not see,incorrect,FALSE,0.140702,9.368791299,medium,0.253334812,low,10.28533586,20.54707722,0.498136795,medium,0.82694999,high,0.31958,low,0.609008,medium
26,61,"8,3",8,3,5.852349955,Bottom Left,l,0.94,0.94,correct,FALSE,0.132426,8.622265,low,0.330608731,low,12.90807718,12.5445627,0.668523,medium,0.630429519,medium,0.154598,low,0.922716,high
26,62,"11,7",11,7,5.220153254,Bottom Left,h,0.54,0.54,correct,FALSE,0.747791,11.71577541,high,0.618379163,medium,12.40029397,17.66404566,0.755906877,high,0.896580792,high,0.750809,high,0.883692,high
26,63,"3,8",3,8,3.041381265,Top Left,h,did not see,did not see,incorrect,FALSE,0.747077,8.87526057,medium,0.431442666,medium,13.31413275,13.01872619,0.685711,medium,0.762279553,high,0.356156,low,0.374724,low
26,64,"9,4",9,4,5.408326913,Bottom Left,m,0.64,0.64,correct,FALSE,0.500631,9.10596,medium,0.292824624,low,11.29495284,13.62086718,0.518292385,medium,0.712222694,high,0.279565,low,0.346036,low
26,65,"1,3",1,3,7.433034374,Top Left,h,did not see,did not see,incorrect,FALSE,0.777352,8.700985643,medium,0.180291529,low,12.53741084,13.09281069,0.495628437,medium,0.627498461,medium,0.271993,low,0.279534,low
26,66,"1,10",1,10,5.220153254,Top Right,m,4.68,4.68,correct,FALSE,0.499959,10.32626235,high,0.286714527,low,11.19447818,14.2366771,0.497438751,medium,0.649467159,medium,0.563235,medium,0.678726,medium
26,67,"7,6",7,6,2.692582404,Bottom Left,h,0.57,0.57,correct,FALSE,0.756419,11.65619691,high,0.275797555,low,14.48470332,13.39998735,0.527994,medium,0.712493068,high,0.280259,low,0.343404,low
26,68,"4,3",4,3,5.852349955,Top Left,h,0.63,0.63,correct,FALSE,0.772261,9.899753,medium,0.08748,low,11.70435798,13.81879873,0.328804827,low,0.628036947,medium,0.232922,low,0.327436,low
26,69,"1,6",1,6,5.590169944,Top Left,h,0.66,0.66,correct,FALSE,0.754725,8.856830277,medium,0.309107906,low,10.27276575,14.64687878,0.52115134,medium,0.721206637,high,0.33695,low,0.405107,low
26,70,"2,14",2,14,6.800735254,Top Right,l,0.6,0.6,correct,FALSE,0.153089,6.198447454,low,0.126601005,low,7.534082099,16.9978782,0.269930049,low,0.786624921,high,0.208594,low,0.843005,high
26,71,"7,6",7,6,2.692582404,Bottom Left,h,0.54,0.54,correct,FALSE,0.756419,11.65619691,high,0.275797555,low,14.48470332,13.39998735,0.527994,medium,0.712493068,high,0.280259,low,0.343404,low
26,72,"3,16",3,16,8.077747211,Top Right,l,did not see,did not see,incorrect,FALSE,0.150855,8.534351401,low,0.321445976,low,13.35129939,12.6983491,0.641644397,medium,0.723125649,high,0.322746,low,0.454032,low
26,73,"7,3",7,3,5.590169944,Bottom Left,h,did not see,did not see,incorrect,FALSE,0.774946,9.724362425,medium,0.197498191,low,14.74645657,13.75065309,0.475417485,medium,0.734164,high,0.791478,high,0.899087,high
26,74,"3,13",3,13,5.408326913,Top Right,l,0.6,0.6,correct,FALSE,0.148752,7.830256908,low,0.087852,low,11.31387763,14.11025248,0.462885969,medium,0.559545804,medium,0.344234,low,0.327035,low
26,75,"3,12",3,12,4.609772229,Top Right,m,0.51,0.51,correct,FALSE,0.503271,11.01952866,high,0.486262059,medium,12.98841629,16.65209115,0.682977,medium,0.854956468,high,0.324602,low,0.423311,low
26,76,"10,7",10,7,4.272001873,Bottom Left,m,1.01,1.01,correct,FALSE,0.508513,8.513237656,low,0.403968,medium,13.23805087,13.34985898,0.677701305,medium,0.793334185,high,0.264864,low,0.374528,low
26,77,"10,5",10,5,5.315072906,Bottom Left,l,1.56,1.56,correct,FALSE,0.137856,7.803767458,low,0.276825733,low,12.60270677,12.84937797,0.566765303,medium,0.708577117,high,0.202157,low,0.649259,medium
26,78,"3,13",3,13,5.408326913,Top Right,l,0.58,0.58,correct,FALSE,0.148752,7.830256908,low,0.087852,low,11.31387763,14.11025248,0.462885969,medium,0.559545804,medium,0.344234,low,0.327035,low
26,79,"6,16",6,16,7.5,Bottom Right,l,0.89,0.89,correct,FALSE,0.153924,14.03396787,high,0.28624245,low,14.23714988,16.69837,0.565897576,medium,0.797867769,high,0.246366,low,0.808382,high
26,80,"5,16",5,16,7.566372975,Top Right,h,0.75,0.75,correct,FALSE,0.731307,10.95698507,high,0.480901337,medium,15.20775849,13.56801681,0.741333493,high,0.771739,high,0.474986,low,0.409619,low
26,81,"5,11",5,11,2.692582404,Top Right,m,3.12,3.12,correct,FALSE,0.505388,9.302464,medium,0.346448019,low,13.10872389,13.56997065,0.600633214,medium,0.709233661,high,0.456761,low,0.489285,low
26,82,"7,3",7,3,5.590169944,Bottom Left,h,1.72,1.72,correct,FALSE,0.774946,9.724362425,medium,0.197498191,low,14.74645657,13.75065309,0.475417485,medium,0.734164,high,0.791478,high,0.899087,high
26,83,"6,2",6,2,6.5,Bottom Left,h,0.8,0.8,correct,FALSE,0.778935,15.62799797,high,0.675662359,medium,18.59302241,17.12269934,0.843946693,high,0.903996142,high,0.334572,low,0.32921,low
26,84,"5,2",5,2,6.576473219,Top Left,m,0.77,0.77,correct,FALSE,0.502767,12.18970349,high,0.370590399,low,12.53660953,16.26785348,0.578909406,medium,0.817709103,high,0.508171,medium,0.842493,high
26,85,"5,3",5,3,5.590169944,Top Left,l,0.61,0.61,correct,FALSE,0.1342,9.967776817,medium,0.331556565,low,11.66729724,18.18540653,0.585238831,medium,0.847005986,high,0.293884,low,0.236578,low
26,86,"4,12",4,12,4.031128874,Top Right,h,0.74,0.74,correct,FALSE,0.73963,12.75788073,high,0.582858012,medium,14.37935683,16.55274693,0.761275298,high,0.874402618,high,0.655942,medium,0.78649,high
26,87,"4,2",4,2,6.800735254,Top Left,l,0.68,0.68,correct,FALSE,0.132594,8.384166337,low,0.187199346,low,10.43115729,14.61057,0.474703557,medium,0.638381719,medium,0.659985,medium,0.502528,medium
26,88,"9,7",9,7,3.354101966,Bottom Left,l,1.04,1.04,correct,FALSE,0.139933,10.0626,high,0.16400719,low,14.65662339,13.56802904,0.536818127,medium,0.669926803,medium,0.341348,low,0.279165,low
26,89,"8,8",8,8,2.061552813,Bottom Left,m,0.69,0.69,correct,FALSE,0.493819,7.823545292,low,0.214039562,low,10.49018996,13.59269788,0.461056536,medium,0.690899417,medium,0.416045,low,0.720582,high
26,90,"8,12",8,12,4.031128874,Bottom Right,l,0.63,0.63,correct,FALSE,0.14951,6.7113568,low,0.276203655,low,11.74177958,12.67166615,0.636724214,medium,0.630259853,medium,0.209357,low,0.607968,medium
26,91,"6,14",6,14,5.5,Bottom Right,m,0.65,0.65,correct,FALSE,0.502396,8.910480767,medium,0.361857035,low,11.6861797,15.03899099,0.5946407,medium,0.807391859,high,0.544339,medium,0.80914,high
26,92,"3,8",3,8,3.041381265,Top Left,h,0.85,0.85,correct,FALSE,0.747077,8.87526057,medium,0.431442666,medium,13.31413275,13.01872619,0.685711,medium,0.762279553,high,0.356156,low,0.374724,low
26,93,"7,5",7,5,3.640054945,Bottom Left,l,0.72,0.72,correct,FALSE,0.136619,8.412961428,low,0.28125962,low,16.88384777,10.6486613,0.744452681,high,0.485269067,medium,0.423673,low,0.42576,low
